Site4,Date,Source,Max Temp,Min Temp,Avg Temp,HDDs,CDDs,Precipitation Water Equiv,Snowfall,Snow-Ice Depth
KROC,4-24-16,NCDC,55,32,43.5,21.5,0,0,0,0
KROC,4-25-16,NCDC,51,41,46,19,0,0.15,0,0
KROC,4-26-16,NCDC,42,31,36.5,28.5,0,0.5,0,0
KROC,4-27-16,NCDC,55,29,42,23,0,0,0,0
KROC,4-28-16,NCDC,52,32,42,23,0,0,0,0
KROC,4-29-16,NCDC,51,38,44.5,20.5,0,0.01,0,0
KROC,4-30-16,NCDC,60,40,50,15,0,0,0,0
KROC,05-01-16,NCDC,53,44,48.5,16.5,0,0.27,0,0
KROC,05-02-16,NCDC,50,40,45,20,0,0.49,0,0
KROC,05-03-16,NCDC,59,37,48,17,0,0,0,0
KROC,05-04-16,NCDC,61,40,50.5,14.5,0,1.00E-04,0,0
KROC,05-05-16,NCDC,60,49,54.5,10.5,0,1.00E-04,0,0
KROC,05-06-16,NCDC,64,47,55.5,9.5,0,0.02,0,0
KROC,05-07-16,NCDC,70,50,60,5,0,0.08,0,0
KROC,05-08-16,NCDC,59,43,51,14,0,0.04,0,0
KROC,05-09-16,NCDC,57,37,47,18,0,0,0,0
KROC,05-10-16,NCDC,62,35,48.5,16.5,0,0,0,0
KROC,05-11-16,NCDC,69,38,53.5,11.5,0,0,0,0
KROC,05-12-16,NCDC,84,43,63.5,1.5,0,1.00E-04,0,0
KROC,5-13-16,NCDC,70,54,62,3,0,0.34,0,0
KROC,5-14-16,NCDC,64,45,54.5,10.5,0,1.00E-04,0,0
KROC,5-15-16,NCDC,46,37,41.5,23.5,0,0.05,1.00E-03,0
KROC,5-16-16,NCDC,62,36,49,16,0,0.05,0,0
KROC,5-17-16,NCDC,63,41,52,13,0,0,0,0
KROC,5-18-16,NCDC,60,41,50.5,14.5,0,0,0,0
KROC,5-19-16,NCDC,70,40,55,10,0,0,0,0
KROC,5-20-16,NCDC,73,43,58,7,0,0,0,0
KROC,5-21-16,NCDC,69,52,60.5,4.5,0,0.04,0,0
KROC,5-22-16,NCDC,71,53,62,3,0,1.00E-04,0,0
KROC,5-23-16,NCDC,78,49,63.5,1.5,0,0,0,0
KROC,5-24-16,NCDC,83,50,66.5,0,1.5,0,0,0
KROC,5-25-16,NCDC,86,55,70.5,0,5.5,0,0,0
KROC,5-26-16,NCDC,85,57,71,0,6,0.07,0,0
KROC,5-27-16,NCDC,88,66,77,0,12,0,0,0
KROC,5-28-16,NCDC,91,64,77.5,0,12.5,1.00E-04,0,0
KROC,5-29-16,NCDC,88,66,77,0,12,1.48,0,0
KROC,5-30-16,NCDC,83,59,71,0,6,0,0,0
KROC,5-31-16,NCDC,81,58,69.5,0,4.5,0,0,0
KROC,06-01-16,NCDC,71,52,61.5,3.5,0,0,0,0
KROC,06-02-16,NCDC,81,62,71.5,0,6.5,0.49,0,0
KROC,06-03-16,NCDC,78,58,68,0,3,0,0,0
KROC,06-04-16,NCDC,80,55,67.5,0,2.5,1.00E-04,0,0
KROC,06-05-16,NCDC,75,65,70,0,5,0.13,0,0
KROC,06-06-16,NCDC,77,58,67.5,0,2.5,0,0,0
KROC,06-07-16,NCDC,69,55,62,3,0,0.12,0,0
KROC,06-08-16,NCDC,60,48,54,11,0,1.00E-04,0,0
KROC,06-09-16,NCDC,68,44,56,9,0,0,0,0
KROC,06-10-16,NCDC,72,44,58,7,0,0,0,0
KROC,06-11-16,NCDC,87,51,69,0,4,0.01,0,0
KROC,06-12-16,NCDC,76,55,65.5,0,0.5,0,0,0
KROC,6-13-16,NCDC,66,52,59,6,0,0,0,0
KROC,6-14-16,NCDC,71,44,57.5,7.5,0,0,0,0
KROC,6-15-16,NCDC,83,47,65,0,0,1.00E-04,0,0
KROC,6-16-16,NCDC,80,63,71.5,0,6.5,1.00E-04,0,0
KROC,6-17-16,NCDC,85,55,70,0,5,0,0,0
KROC,6-18-16,NCDC,88,57,72.5,0,7.5,0,0,0
KROC,6-19-16,NCDC,92,60,76,0,11,0,0,0
KROC,6-20-16,NCDC,92,67,79.5,0,14.5,0.05,0,0
KROC,6-21-16,NCDC,80,58,69,0,4,1.00E-04,0,0
KROC,6-22-16,NCDC,76,57,66.5,0,1.5,1.00E-04,0,0
KROC,6-23-16,NCDC,76,52,64,1,0,0,0,0
KROC,6-24-16,NCDC,82,49,65.5,0,0.5,0,0,0
KROC,6-25-16,NCDC,87,55,71,0,6,0,0,0
KROC,6-26-16,NCDC,93,63,78,0,13,0,0,0
KROC,6-27-16,NCDC,90,71,80.5,0,15.5,0.07,0,0
KROC,6-28-16,NCDC,81,62,71.5,0,6.5,1.00E-04,0,0
KROC,6-29-16,NCDC,79,60,69.5,0,4.5,0.04,0,0
KROC,6-30-16,NCDC,81,55,68,0,3,0,0,0
KROC,07-01-16,NCDC,78,57,67.5,0,2.5,0.1,0,0
KROC,07-02-16,NCDC,79,56,67.5,0,2.5,0,0,0
KROC,07-03-16,NCDC,83,55,69,0,4,0,0,0
KROC,07-04-16,NCDC,87,55,71,0,6,0,0,0
KROC,07-05-16,NCDC,90,68,79,0,14,0,0,0
KROC,07-06-16,NCDC,91,64,77.5,0,12.5,0,0,0
KROC,07-07-16,NCDC,91,72,81.5,0,16.5,0.42,0,0
KROC,07-08-16,NCDC,84,70,77,0,12,0.18,0,0
KROC,07-09-16,NCDC,85,68,76.5,0,11.5,1.00E-04,0,0
KROC,07-10-16,NCDC,79,62,70.5,0,5.5,0.12,0,0
KROC,07-11-16,NCDC,82,58,70,0,5,0,0,0
KROC,07-12-16,NCDC,92,61,76.5,0,11.5,0,0,0
KROC,7-13-16,NCDC,94,71,82.5,0,17.5,0,0,0
KROC,7-14-16,NCDC,88,73,80.5,0,15.5,1.00E-04,0,0
KROC,7-15-16,NCDC,88,66,77,0,12,1.00E-04,0,0
KROC,7-16-16,NCDC,79,62,70.5,0,5.5,0,0,0
KROC,7-17-16,NCDC,83,56,69.5,0,4.5,0,0,0
KROC,7-18-16,NCDC,86,64,75,0,10,0.1,0,0
KROC,7-19-16,NCDC,80,57,68.5,0,3.5,0,0,0
KROC,7-20-16,NCDC,82,53,67.5,0,2.5,0,0,0
KROC,7-21-16,NCDC,92,58,75,0,10,0,0,0
KROC,7-22-16,NCDC,92,71,81.5,0,16.5,0,0,0
KROC,7-23-16,NCDC,92,68,80,0,15,0,0,0
KROC,7-24-16,NCDC,88,63,75.5,0,10.5,0,0,0
KROC,7-25-16,NCDC,85,70,77.5,0,12.5,0.29,0,0
KROC,7-26-16,NCDC,85,65,75,0,10,0,0,0
KROC,7-27-16,NCDC,91,63,77,0,12,0,0,0
KROC,7-28-16,NCDC,87,66,76.5,0,11.5,0,0,0
KROC,7-29-16,NCDC,83,65,74,0,9,0,0,0
KROC,7-30-16,NCDC,82,69,75.5,0,10.5,0,0,0
KROC,7-31-16,NCDC,83,70,76.5,0,11.5,0.01,0,0
KROC,08-01-16,NCDC,83,68,75.5,0,10.5,1.00E-04,0,0
KROC,08-02-16,NCDC,83,62,72.5,0,7.5,0,0,0
KROC,08-03-16,NCDC,90,62,76,0,11,0,0,0
KROC,08-04-16,NCDC,92,67,79.5,0,14.5,0,0,0
KROC,08-05-16,NCDC,93,72,82.5,0,17.5,1.00E-04,0,0
KROC,08-06-16,NCDC,84,66,75,0,10,0.14,0,0
KROC,08-07-16,NCDC,84,62,73,0,8,0,0,0
KROC,08-08-16,NCDC,84,57,70.5,0,5.5,0,0,0
KROC,08-09-16,NCDC,93,58,75.5,0,10.5,0,0,0
KROC,08-10-16,NCDC,94,71,82.5,0,17.5,0.36,0,0
KROC,08-11-16,NCDC,94,71,82.5,0,17.5,0,0,0
KROC,08-12-16,NCDC,96,75,85.5,0,20.5,0,0,0
KROC,8-13-16,NCDC,95,75,85,0,20,0.18,0,0
KROC,8-14-16,NCDC,84,71,77.5,0,12.5,0.01,0,0
KROC,8-15-16,NCDC,82,66,74,0,9,0,0,0
KROC,8-16-16,NCDC,89,69,79,0,14,1.12,0,0
KROC,8-17-16,NCDC,84,64,74,0,9,0,0,0
KROC,8-18-16,NCDC,82,66,74,0,9,1.00E-04,0,0
KROC,8-19-16,NCDC,88,64,76,0,11,0,0,0
KROC,8-20-16,NCDC,90,70,80,0,15,0.59,0,0
KROC,8-21-16,NCDC,79,65,72,0,7,0.28,0,0
KROC,8-22-16,NCDC,75,59,67,0,2,0,0,0
KROC,8-23-16,NCDC,83,56,69.5,0,4.5,0,0,0
KROC,8-24-16,NCDC,88,61,74.5,0,9.5,0,0,0
KROC,8-25-16,NCDC,87,69,78,0,13,0.47,0,0
KROC,8-26-16,NCDC,85,68,76.5,0,11.5,0,0,0
KROC,8-27-16,NCDC,85,62,73.5,0,8.5,0,0,0
KROC,8-28-16,NCDC,90,69,79.5,0,14.5,1.00E-04,0,0
KROC,8-29-16,NCDC,80,60,70,0,5,0,0,0
KROC,8-30-16,NCDC,85,57,71,0,6,0,0,0
KROC,8-31-16,NCDC,80,65,72.5,0,7.5,0.76,0,0
KROC,09-01-16,NCDC,73,62,67.5,0,2.5,1.00E-04,0,0
KROC,09-02-16,NCDC,73,55,64,1,0,1.00E-04,0,0
KROC,09-03-16,NCDC,74,51,62.5,2.5,0,0,0,0
KROC,09-04-16,NCDC,81,49,65,0,0,0,0,0
KROC,09-05-16,NCDC,84,55,69.5,0,4.5,0,0,0
KROC,09-06-16,NCDC,88,57,72.5,0,7.5,0,0,0
KROC,09-07-16,NCDC,92,68,80,0,15,1.00E-04,0,0
KROC,09-08-16,NCDC,90,73,81.5,0,16.5,0.01,0,0
KROC,09-09-16,NCDC,86,66,76,0,11,1.00E-04,0,0
KROC,09-10-16,NCDC,91,62,76.5,0,11.5,0.12,0,0
KROC,09-11-16,NCDC,73,57,65,0,0,0.02,0,0
KROC,09-12-16,NCDC,78,52,65,0,0,0,0,0
KROC,9-13-16,NCDC,85,54,69.5,0,4.5,1.00E-04,0,0
KROC,9-14-16,NCDC,72,55,63.5,1.5,0,1.00E-04,0,0
KROC,9-15-16,NCDC,70,49,59.5,5.5,0,0,0,0
KROC,9-16-16,NCDC,81,46,63.5,1.5,0,0,0,0
KROC,9-17-16,NCDC,78,64,71,0,6,1.01,0,0
KROC,9-18-16,NCDC,80,66,73,0,8,0.75,0,0
KROC,9-19-16,NCDC,81,61,71,0,6,0,0,0
KROC,9-20-16,NCDC,84,59,71.5,0,6.5,0,0,0
KROC,9-21-16,NCDC,82,54,68,0,3,0,0,0
KROC,9-22-16,NCDC,85,55,70,0,5,0,0,0
KROC,9-23-16,NCDC,72,59,65.5,0,0.5,0.03,0,0
KROC,9-24-16,NCDC,64,45,54.5,10.5,0,0,0,0
KROC,9-25-16,NCDC,64,42,53,12,0,0,0,0
KROC,9-26-16,NCDC,75,50,62.5,2.5,0,0.07,0,0
KROC,9-27-16,NCDC,72,53,62.5,2.5,0,0,0,0
KROC,9-28-16,NCDC,77,46,61.5,3.5,0,1.00E-04,0,0
KROC,9-29-16,NCDC,62,54,58,7,0,0.29,0,0
KROC,9-30-16,NCDC,66,54,60,5,0,1.00E-04,0,0
KROC,10-01-16,NCDC,65,54,59.5,5.5,0,0.31,0,0
KROC,10-02-16,NCDC,71,54,62.5,2.5,0,0.15,0,0
KROC,10-03-16,NCDC,68,55,61.5,3.5,0,0.01,0,0
KROC,10-04-16,NCDC,69,49,59,6,0,0,0,0
KROC,10-05-16,NCDC,74,53,63.5,1.5,0,0,0,0
KROC,10-06-16,NCDC,79,53,66,0,1,0,0,0
KROC,10-07-16,NCDC,79,51,65,0,0,0,0,0
KROC,10-08-16,NCDC,68,52,60,5,0,0.1,0,0
KROC,10-09-16,NCDC,58,46,52,13,0,0,0,0
KROC,10-10-16,NCDC,56,38,47,18,0,0,0,0
KROC,10-11-16,NCDC,68,36,52,13,0,0,0,0
KROC,10-12-16,NCDC,76,46,61,4,0,0,0,0
KROC,10-13-16,NCDC,62,39,50.5,14.5,0,0.11,0,0
KROC,10-14-16,NCDC,59,34,46.5,18.5,0,0,0,0
KROC,10-15-16,NCDC,73,34,53.5,11.5,0,0,0,0
KROC,10-16-16,NCDC,77,61,69,0,4,1.00E-04,0,0
KROC,10-17-16,NCDC,73,63,68,0,3,0.34,0,0
KROC,10-18-16,NCDC,80,64,72,0,7,0.24,0,0
KROC,10-19-16,NCDC,71,52,61.5,3.5,0,0,0,0
KROC,10-20-16,NCDC,57,53,55,10,0,0.77,0,0
KROC,10-21-16,NCDC,54,46,50,15,0,2.53,0,0
KROC,10-22-16,NCDC,47,42,44.5,20.5,0,0.05,0,0
KROC,10-23-16,NCDC,55,42,48.5,16.5,0,0,0,0
KROC,10-24-16,NCDC,51,41,46,19,0,0.03,0,0
KROC,10-25-16,NCDC,47,40,43.5,21.5,0,0.08,0,0
KROC,10-26-16,NCDC,41,36,38.5,26.5,0,1.00E-04,1.00E-03,0
KROC,10-27-16,NCDC,48,33,40.5,24.5,0,0.44,0.9,0.01
KROC,10-28-16,NCDC,48,35,41.5,23.5,0,1.00E-04,0,0
KROC,10-29-16,NCDC,67,38,52.5,12.5,0,0,0,0
KROC,10-30-16,NCDC,55,42,48.5,16.5,0,0.1,0,0
KROC,10-31-16,NCDC,50,31,40.5,24.5,0,1.00E-04,0,0
KROC,11-01-16,NCDC,69,32,50.5,14.5,0,0,0,0
KROC,11-02-16,NCDC,69,55,62,3,0,0.29,0,0
KROC,11-03-16,NCDC,57,50,53.5,11.5,0,0.62,0,0
KROC,11-04-16,NCDC,51,40,45.5,19.5,0,0,0,0
KROC,11-05-16,NCDC,59,41,50,15,0,0,0,0
KROC,11-06-16,NCDC,52,34,43,22,0,0,0,0
KROC,11-07-16,NCDC,64,32,48,17,0,0,0,0
KROC,11-08-16,NCDC,66,39,52.5,12.5,0,0.06,0,0
KROC,11-09-16,NCDC,54,41,47.5,17.5,0,0.06,0,0
KROC,11-10-16,NCDC,60,33,46.5,18.5,0,0,0,0
KROC,11-11-16,NCDC,56,36,46,19,0,0,0,0
KROC,11-12-16,NCDC,48,27,37.5,27.5,0,0,0,0
KROC,11-13-16,NCDC,57,41,49,16,0,0,0,0
KROC,11-14-16,NCDC,60,37,48.5,16.5,0,0,0,0
KROC,11-15-16,NCDC,58,34,46,19,0,0,0,0
KROC,11-16-16,NCDC,53,39,46,19,0,0.02,0,0
KROC,11-17-16,NCDC,56,37,46.5,18.5,0,0,0,0
KROC,11-18-16,NCDC,73,34,53.5,11.5,0,0,0,0
KROC,11-19-16,NCDC,66,37,51.5,13.5,0,0.16,0,0
KROC,11-20-16,NCDC,37,29,33,32,0,0.52,11.2,0
KROC,11-21-16,NCDC,34,30,32,33,0,0.22,3.5,12
KROC,11-22-16,NCDC,37,30,33.5,31.5,0,0.01,0.2,6
KROC,11-23-16,NCDC,36,29,32.5,32.5,0,0.02,0.1,3
KROC,11-24-16,NCDC,42,32,37,28,0,0.16,1.00E-03,1
KROC,11-25-16,NCDC,46,40,43,22,0,0.03,0,0
KROC,11-26-16,NCDC,41,36,38.5,26.5,0,0.08,0,0
KROC,11-27-16,NCDC,45,36,40.5,24.5,0,0.05,0,0
KROC,11-28-16,NCDC,53,30,41.5,23.5,0,0,0,0
KROC,11-29-16,NCDC,60,42,51,14,0,0.04,0,0
KROC,11-30-16,NCDC,60,41,50.5,14.5,0,0.26,0,0
KROC,12-01-16,NCDC,50,38,44,21,0,0.07,0,0
KROC,12-02-16,NCDC,46,34,40,25,0,0.07,0.1,0
KROC,12-03-16,NCDC,41,36,38.5,26.5,0,0.04,0,0
KROC,12-04-16,NCDC,41,27,34,31,0,0,0,0
KROC,12-05-16,NCDC,43,30,36.5,28.5,0,0.14,0.9,0.01
KROC,12-06-16,NCDC,42,25,33.5,31.5,0,0.38,0.7,0
KROC,12-07-16,NCDC,41,32,36.5,28.5,0,0.03,1.00E-03,0.01
KROC,12-08-16,NCDC,37,29,33,32,0,1.00E-04,1.00E-03,0
KROC,12-09-16,NCDC,30,24,27,38,0,0.09,3.2,2
KROC,12-10-16,NCDC,30,17,23.5,41.5,0,0.01,0.5,1
KROC,12-11-16,NCDC,29,22,25.5,39.5,0,0.21,1.9,1
KROC,12-12-16,NCDC,39,29,34,31,0,0.15,1.2,3
KROC,12-13-16,NCDC,34,25,29.5,35.5,0,1.00E-04,1.00E-03,2
KROC,12-14-16,NCDC,29,17,23,42,0,0.03,0.8,1
KROC,12-15-16,NCDC,20,12,16,49,0,0.53,10.6,2
KROC,12-16-16,NCDC,24,11,17.5,47.5,0,0.11,2.5,11
KROC,12-17-16,NCDC,36,19,27.5,37.5,0,0.35,2.4,10
KROC,12-18-16,NCDC,35,18,26.5,38.5,0,0.34,0.4,6
KROC,12-19-16,NCDC,24,9,16.5,48.5,0,0.02,0.5,6
KROC,12-20-16,NCDC,37,17,27,38,0,0,0,5
KROC,12-21-16,NCDC,36,31,33.5,31.5,0,0.02,0.3,5
KROC,12-22-16,NCDC,37,32,34.5,30.5,0,0.07,0.6,6
KROC,12-23-16,NCDC,40,30,35,30,0,0,0,5
KROC,12-24-16,NCDC,43,34,38.5,26.5,0,0.03,0,4
KROC,12-25-16,NCDC,37,24,30.5,34.5,0,0,0,3
KROC,12-26-16,NCDC,52,23,37.5,27.5,0,0.06,0,2
KROC,12-27-16,NCDC,52,31,41.5,23.5,0,0.02,1.00E-03,0
KROC,12-28-16,NCDC,35,29,32,33,0,0.01,0.1,0
KROC,12-29-16,NCDC,38,30,34,31,0,0.08,1.1,1
KROC,12-30-16,NCDC,33,27,30,35,0,0.02,1.5,1
KROC,12-31-16,NCDC,42,27,34.5,30.5,0,0.03,1.00E-03,1
KROC,01-01-17,NCDC,40,24,32,33,0,1.00E-04,1.00E-03,0
KROC,01-02-17,NCDC,41,21,31,34,0,1.00E-04,0,0
KROC,01-03-17,NCDC,43,39,41,24,0,0.52,0,0
KROC,01-04-17,NCDC,42,20,31,34,0,0.03,1.00E-03,0
KROC,01-05-17,NCDC,24,16,20,45,0,0.04,1.1,0
KROC,01-06-17,NCDC,20,7,13.5,51.5,0,1.00E-04,1.00E-03,1
KROC,01-07-17,NCDC,22,7,14.5,50.5,0,1.00E-04,1.00E-03,1
KROC,01-08-17,NCDC,18,7,12.5,52.5,0,0.12,3,0.01
KROC,01-09-17,NCDC,27,11,19,46,0,1.00E-04,1.00E-03,2
KROC,01-10-17,NCDC,39,18,28.5,36.5,0,0.11,0.3,1
KROC,01-11-17,NCDC,52,38,45,20,0,0.05,0,0
KROC,01-12-17,NCDC,56,36,46,19,0,0.18,0,0
KROC,1-13-17,NCDC,36,23,29.5,35.5,0,1.00E-04,1.00E-03,0
KROC,1-14-17,NCDC,29,19,24,41,0,1.00E-04,1.00E-03,0.01
KROC,1-15-17,NCDC,32,19,25.5,39.5,0,0,0,0
KROC,1-16-17,NCDC,42,18,30,35,0,0,0,0
KROC,1-17-17,NCDC,46,32,39,26,0,0.81,1.00E-03,0
KROC,1-18-17,NCDC,46,37,41.5,23.5,0,0.02,1.00E-03,0
KROC,1-19-17,NCDC,39,35,37,28,0,1.00E-04,1.00E-03,0
KROC,1-20-17,NCDC,47,35,41,24,0,0.01,0,0
KROC,1-21-17,NCDC,50,44,47,18,0,1.00E-04,0,0
KROC,1-22-17,NCDC,45,37,41,24,0,1.00E-04,0,0
KROC,1-23-17,NCDC,44,35,39.5,25.5,0,1.00E-04,0,0
KROC,1-24-17,NCDC,35,30,32.5,32.5,0,0.65,4.8,0.01
KROC,1-25-17,NCDC,41,32,36.5,28.5,0,1.00E-04,1.00E-03,5
KROC,1-26-17,NCDC,45,35,40,25,0,0.03,1.00E-03,0.01
KROC,1-27-17,NCDC,37,31,34,31,0,0.01,1.00E-03,0.01
KROC,1-28-17,NCDC,33,30,31.5,33.5,0,1.00E-04,0.1,0
KROC,1-29-17,NCDC,30,24,27,38,0,0.03,0.3,0.01
KROC,1-30-17,NCDC,24,15,19.5,45.5,0,0.07,1.5,1
KROC,1-31-17,NCDC,30,15,22.5,42.5,0,0.07,0.7,1
KROC,02-01-17,NCDC,36,29,32.5,32.5,0,0.06,1,2
KROC,02-02-17,NCDC,30,14,22,43,0,0.11,2.4,3
KROC,02-03-17,NCDC,23,14,18.5,46.5,0,1.00E-04,1.00E-03,2
KROC,02-04-17,NCDC,29,16,22.5,42.5,0,1.00E-04,1.00E-03,1
KROC,02-05-17,NCDC,34,27,30.5,34.5,0,0.01,0.1,0.01
KROC,02-06-17,NCDC,35,25,30,35,0,1.00E-04,1.00E-03,1
KROC,02-07-17,NCDC,54,31,42.5,22.5,0,0.52,0,0.01
KROC,02-08-17,NCDC,56,23,39.5,25.5,0,1.00E-04,1.00E-03,0
KROC,02-09-17,NCDC,23,15,19,46,0,0.03,0.8,1
KROC,02-10-17,NCDC,31,19,25,40,0,0.13,2.5,1
KROC,02-11-17,NCDC,40,31,35.5,29.5,0,1.00E-04,1.00E-03,2
KROC,02-12-17,NCDC,36,30,33,32,0,0.43,1.5,0.01
KROC,2-13-17,NCDC,33,26,29.5,35.5,0,0.25,4.9,4
KROC,2-14-17,NCDC,44,16,30,35,0,1.00E-04,1.00E-03,4
KROC,2-15-17,NCDC,39,26,32.5,32.5,0,0.02,0.3,2
KROC,2-16-17,NCDC,26,20,23,42,0,0.04,0.8,1
KROC,2-17-17,NCDC,35,23,29,36,0,1.00E-04,0.1,1
KROC,2-18-17,NCDC,63,30,46.5,18.5,0,0,0,0
KROC,2-19-17,NCDC,58,37,47.5,17.5,0,0,0,0
KROC,2-20-17,NCDC,40,29,34.5,30.5,0,0,0,0
KROC,2-21-17,NCDC,57,30,43.5,21.5,0,0.04,0,0
KROC,2-22-17,NCDC,64,36,50,15,0,0,0,0
KROC,2-23-17,NCDC,67,47,57,8,0,0,0,0
KROC,2-24-17,NCDC,64,40,52,13,0,0.35,0,0
KROC,2-25-17,NCDC,65,31,48,17,0,0.34,0.2,0
KROC,2-26-17,NCDC,36,27,31.5,33.5,0,1.00E-04,1.00E-03,0.01
KROC,2-27-17,NCDC,52,32,42,23,0,0,0,0
KROC,2-28-17,NCDC,59,35,47,18,0,1.00E-04,0,0
KROC,03-01-17,NCDC,66,41,53.5,11.5,0,0.06,0,0
KROC,03-02-17,NCDC,41,22,31.5,33.5,0,0.01,0.4,0.01
KROC,03-03-17,NCDC,30,17,23.5,41.5,0,1.00E-04,0.7,0.01
KROC,03-04-17,NCDC,18,6,12,53,0,0.04,1.9,2
KROC,03-05-17,NCDC,28,3,15.5,49.5,0,0,0,0
KROC,03-06-17,NCDC,59,24,41.5,23.5,0,1.00E-04,0,0
KROC,03-07-17,NCDC,61,45,53,12,0,0.55,0,0
KROC,03-08-17,NCDC,54,38,46,19,0,0.01,0,0
KROC,03-09-17,NCDC,42,33,37.5,27.5,0,1.00E-04,1.00E-03,0
KROC,03-10-17,NCDC,33,15,24,41,0,1.00E-04,0.4,0
KROC,03-11-17,NCDC,19,12,15.5,49.5,0,0.04,1.5,0.01
KROC,03-12-17,NCDC,22,12,17,48,0,1.00E-04,0.3,1
KROC,3-13-17,NCDC,21,13,17,48,0,0.02,0.4,0.01
KROC,3-14-17,NCDC,24,18,21,44,0,0.96,16.2,2
KROC,3-15-17,NCDC,26,16,21,44,0,0.7,9.9,22
KROC,3-16-17,NCDC,33,14,23.5,41.5,0,0,0,15
KROC,3-17-17,NCDC,42,18,30,35,0,0,0,13
KROC,3-18-17,NCDC,35,25,30,35,0,0.08,1.1,11
KROC,3-19-17,NCDC,39,26,32.5,32.5,0,1.00E-04,1.00E-03,10
KROC,3-20-17,NCDC,41,20,30.5,34.5,0,0,0,8
KROC,3-21-17,NCDC,50,33,41.5,23.5,0,1.00E-04,1.00E-03,5
KROC,3-22-17,NCDC,33,19,26,39,0,1.00E-04,0.1,3
KROC,3-23-17,NCDC,39,15,27,38,0,0,0,2
KROC,3-24-17,NCDC,61,34,47.5,17.5,0,0.15,0,1
KROC,3-25-17,NCDC,41,35,38,27,0,0.44,0,0.01
KROC,3-26-17,NCDC,54,35,44.5,20.5,0,0.04,0,0
KROC,3-27-17,NCDC,59,47,53,12,0,0.02,0,0
KROC,3-28-17,NCDC,51,42,46.5,18.5,0,1.00E-04,0,0
KROC,3-29-17,NCDC,48,35,41.5,23.5,0,0,0,0
KROC,3-30-17,NCDC,43,31,37,28,0,0.32,0.1,0
KROC,3-31-17,NCDC,45,36,40.5,24.5,0,1.22,0,0
KROC,04-01-17,NCDC,42,34,38,27,0,0.01,0,0
KROC,04-02-17,NCDC,59,30,44.5,20.5,0,0,0,0
KROC,04-03-17,NCDC,65,37,51,14,0,0.51,0,0
KROC,04-04-17,NCDC,67,44,55.5,9.5,0,0.35,0,0
KROC,04-05-17,NCDC,50,42,46,19,0,0,0,0
KROC,04-06-17,NCDC,52,33,42.5,22.5,0,1.4,0,0
KROC,04-07-17,NCDC,37,33,35,30,0,0.26,0.1,0.1
KROC,04-08-17,NCDC,51,31,41,24,0,0.25,0.8,0.9
KROC,04-09-17,NCDC,73,36,54.5,10.5,0,0,0.3,1.2
KROC,04-10-17,NCDC,80,56,68,0,3,1.00E-04,0,0
KROC,04-11-17,Corrected,69,54,61.5,3.5,0,0.1,0,0
KROC,04-12-17,NCDC,54,41,47.5,17.5,0,0,0,0
KROC,4-13-17,NCDC,55,34,44.5,20.5,0,0,0,0
KROC,4-14-17,NCDC,61,37,49,16,0,0,0,0
KROC,4-15-17,NCDC,70,39,54.5,10.5,0,0.08,0,0
KROC,4-16-17,NCDC,80,57,68.5,0,3.5,1.00E-04,0,0
KROC,4-17-17,NCDC,57,41,49,16,0,0,0,0
KROC,4-18-17,NCDC,51,36,43.5,21.5,0,0,0,0
KROC,4-19-17,NCDC,60,45,52.5,12.5,0,0.25,0,0
KROC,4-20-17,NCDC,54,43,48.5,16.5,0,1.15,0,0
KROC,4-21-17,NCDC,59,47,53,12,0,1.00E-04,0,0
KROC,4-22-17,NCDC,54,40,47,18,0,0,0,0
KROC,4-23-17,NCDC,68,36,52,13,0,1.00E-04,0,0
KROC,4-24-17,NCDC,55,41,48,17,0,0,0,0
KROC,4-25-17,NCDC,65,42,53.5,11.5,0,0.19,0,0
KROC,4-26-17,NCDC,71,52,61.5,3.5,0,1.00E-04,0,0
KROC,4-27-17,NCDC,86,57,71.5,0,6.5,0.21,0,0
KROC,4-28-17,NCDC,71,50,60.5,4.5,0,0,0,0
KROC,4-29-17,NCDC,64,45,54.5,10.5,0,1.00E-04,0,0
KROC,4-30-17,NCDC,57,39,48,17,0,0.41,0,0
KROC,05-01-17,NCDC,70,43,56.5,8.5,0,1.24,0,0
KROC,05-02-17,NCDC,58,47,52.5,12.5,0,0.01,0,0
KROC,05-03-17,NCDC,57,42,49.5,15.5,0,1.00E-04,0,0
KROC,05-04-17,NCDC,56,39,47.5,17.5,0,0.31,0,0
KROC,05-05-17,NCDC,58,49,53.5,11.5,0,0.84,0,0
KROC,05-06-17,NCDC,49,42,45.5,19.5,0,0.69,0,0
KROC,05-07-17,NCDC,47,39,43,22,0,0.08,0,0
KROC,05-08-17,NCDC,52,37,44.5,20.5,0,1.00E-04,0,0
KROC,05-09-17,NCDC,51,37,44,21,0,0,0,0
KROC,05-10-17,NCDC,52,37,44.5,20.5,0,0,0,0
KROC,05-11-17,NCDC,59,42,50.5,14.5,0,0,0,0
KROC,05-12-17,NCDC,63,42,52.5,12.5,0,1.00E-04,0,0
KROC,5-13-17,NCDC,61,48,54.5,10.5,0,0.01,0,0
KROC,5-14-17,NCDC,65,42,53.5,11.5,0,0.14,0,0
KROC,5-15-17,NCDC,66,48,57,8,0,0,0,0
KROC,5-16-17,NCDC,69,46,57.5,7.5,0,0.01,0,0
KROC,5-17-17,NCDC,86,54,70,0,5,0,0,0
